,Date,Model,Duration,PromoAmt,Forecast,Adj_Forecast,Adj_ForecastCY,Adj_ForecastNCY,Profit_Promo,Profit_NoPromo,incremental_Retail,PromoCost,incremental_Profit,Profitability,Retail,Retail_var1,Retail_var
0,2019-09-15,OUTLANDER 1000,14,250,951,999.6399999999999,521.26,478.37999999999994,3471083.17,3282569.61,48.63999999999987,249910.0,-61396.439999999944,27356786.41,7725.639999999999,1.0063358082584342,0.006335808258434268
0,2019-09-15,OUTLANDER 1000,15,250,1012,1064.51,563.97,500.53999999999996,3705093.21,3501473.32,52.50999999999999,266127.5,-62507.60999999987,27355675.240000002,7729.51,1.0068399114237332,0.006839911423733228
0,2019-09-15,OUTLANDER 1000,1,500,74,79.27,28.56,50.71,262654.87,242568.97,5.269999999999996,39635.0,-19549.100000000006,27398633.75,7682.27,1.0006864660674744,0.0006864660674742733
0,2019-09-15,OUTLANDER 1000,2,500,170,183.68,76.17,107.50999999999999,618462.14,565994.27,13.680000000000007,91840.0,-39372.130000000005,27378810.720000003,7690.68,1.0017819460726847,0.0017819460726846434
0,2019-09-15,OUTLANDER 1000,3,500,229,246.67999999999998,97.59,149.08999999999997,825947.36,758274.56,17.67999999999998,123340.0,-55667.20000000007,27362515.650000002,7694.68,1.0023029829360428,0.0023029829360427224
0,2019-09-15,OUTLANDER 1000,4,500,291,314.65999999999997,132.1,182.55999999999997,1061071.6400000001,970275.8999999999,23.659999999999968,157330.0,-66534.25999999978,27351648.590000004,7700.66,1.003081933046763,0.003081933046763054
0,2019-09-15,OUTLANDER 1000,5,500,363,394.19999999999993,176.14,218.05999999999997,1339789.3199999998,1219747.25,31.199999999999932,197100.0,-77057.93000000017,27341124.92,7708.2,1.004064087534193,0.004064087534193035
0,2019-09-15,OUTLANDER 1000,6,500,432,469.62999999999994,213.02999999999997,256.59999999999997,1599298.6800000002,1454427.81,37.62999999999994,234815.0,-89944.12999999989,27328238.720000003,7714.63,1.0049016542920413,0.0049016542920411535
0,2019-09-15,OUTLANDER 1000,7,500,550,599.3399999999999,280.87,318.46999999999997,2049895.2000000002,1859695.49,49.33999999999992,299670.0,-109470.2899999998,27308712.560000002,7726.34,1.006426989709522,0.006426989709521938
0,2019-09-15,OUTLANDER 1000,8,500,601,656.52,317.76,338.76,2255418.1799999997,2041129.2000000002,55.51999999999998,328260.0,-113971.02000000048,27304211.830000002,7732.52,1.0072319916634103,0.007231991663410184
0,2019-09-15,OUTLANDER 1000,9,500,655,717.28,358.23,359.05,2475061.4299999997,2234395.5300000003,62.27999999999997,358640.0,-117974.10000000056,27300208.75,7739.28,1.0081125439624854,0.008112543962485343
0,2019-09-15,OUTLANDER 1000,10,500,701,768.51,389.17,379.34000000000003,2657116.34,2396108.19,67.50999999999999,384255.0,-123246.8500000001,27294936.0,7744.51,1.008793799661326,0.008793799661326037
0,2019-09-15,OUTLANDER 1000,11,500,785,863.21,453.44,409.77000000000004,3000627.55,2697840.32,78.21000000000004,431605.0,-128817.77000000002,27289365.080000002,7755.21,1.010187573270809,0.010187573270808914
0,2019-09-15,OUTLANDER 1000,12,500,836,919.6800000000001,485.57,434.11,3199356.62,2875329.8200000003,83.68000000000006,459840.0,-135813.2000000002,27282369.650000002,7760.68,1.0109000911814512,0.010900091181451096
0,2019-09-15,OUTLANDER 1000,13,500,890,980.61,527.23,453.38,3420676.16,3069582.21,90.61000000000001,490305.0,-139211.0499999998,27278971.8,7767.61,1.0118027875472189,0.011802787547218967
0,2019-09-15,OUTLANDER 1000,14,500,951,1048.29,566.51,481.78,3659616.45,3282569.61,97.28999999999996,524145.0,-147098.15999999968,27271084.69,7774.29,1.012672919109027,0.012672919109026959
0,2019-09-15,OUTLANDER 1000,15,500,1012,1117.02,612.93,504.09,3908703.24,3501473.32,105.01999999999998,558510.0,-151280.0799999996,27266902.770000003,7782.02,1.0136798228474666,0.013679822847466456
0,2019-09-15,OUTLANDER 1000,1,750,74,81.92,30.85,51.07,272752.05000000005,242568.97,7.920000000000002,61440.0,-31256.919999999955,27386925.93,7684.92,1.001031652989449,0.0010316529894490037
0,2019-09-15,OUTLANDER 1000,2,750,170,190.53,82.25999999999999,108.27000000000001,644730.59,565994.27,20.53,142897.5,-64161.18000000005,27354021.67,7697.53,1.0026742217011853,0.002674221701185359
0,2019-09-15,OUTLANDER 1000,3,750,229,255.54,105.38999999999999,150.15,859847.8600000001,758274.56,26.539999999999992,191655.0,-90081.69999999995,27328101.150000002,7703.54,1.0034570795883808,0.003457079588380877
0,2019-09-15,OUTLANDER 1000,4,750,291,326.52,142.66,183.86,1106568.12,970275.8999999999,35.51999999999998,244890.0,-108597.7799999998,27309585.07,7712.52,1.0046268073466198,0.004626807346619771
0,2019-09-15,OUTLANDER 1000,5,750,363,409.82,190.20999999999998,219.61,1399869.5,1219747.25,46.81999999999999,307365.0,-127242.75,27290940.1,7723.82,1.0060987364856062,0.006098736485606356
0,2019-09-15,OUTLANDER 1000,6,750,432,488.47,230.04999999999998,258.42,1671812.99,1454427.81,56.47000000000003,366352.5,-148967.32000000007,27269215.53,7733.47,1.0073557379184577,0.0073557379184577346
0,2019-09-15,OUTLANDER 1000,7,750,550,624.03,303.31,320.72,2145059.15,1859695.49,74.02999999999997,468022.5,-182658.84000000008,27235524.01,7751.03,1.0096430897485997,0.00964308974859971
0,2019-09-15,OUTLANDER 1000,8,750,601,684.3,343.15,341.15000000000003,2362631.69,2041129.2000000002,83.29999999999995,513225.0,-191722.51000000024,27226460.34,7760.3,1.010850592679432,0.010850592679432064
0,2019-09-15,OUTLANDER 1000,9,750,655,748.4300000000001,386.84999999999997,361.58000000000004,2595428.89,2234395.5300000003,93.43000000000006,561322.5,-200289.14000000013,27217893.71,7770.43,1.0121701185358865,0.012170118535886423
0,2019-09-15,OUTLANDER 1000,10,750,701,802.28,420.27,382.01000000000005,2787679.59,2396108.19,101.27999999999997,601710.0,-210138.6000000001,27208044.25,7778.28,1.0131926533802267,0.013192653380226647
0,2019-09-15,OUTLANDER 1000,11,750,785,902.3199999999999,489.66999999999996,412.65000000000003,3152045.8,2697840.32,117.31999999999994,676740.0,-222534.52000000002,27195648.330000002,7794.32,1.0152820112022924,0.015282011202292554
0,2019-09-15,OUTLANDER 1000,12,750,836,961.53,524.37,437.16,3361414.38,2875329.8200000003,125.52999999999997,721147.5,-235062.9400000004,27183119.91,7802.53,1.016351439364335,0.016351439364335023
0,2019-09-15,OUTLANDER 1000,13,750,890,1025.92,569.35,456.57000000000005,3596242.84,3069582.21,135.92000000000007,769440.0,-242779.3700000001,27175403.48,7812.92,1.0177048326169076,0.017704832616907657
0,2019-09-15,OUTLANDER 1000,14,750,951,1096.93,611.76,485.1700000000001,3848120.16,3282569.61,145.93000000000006,822697.5,-257146.94999999972,27161035.900000002,7822.93,1.0190087273674613,0.019008727367461255
0,2019-09-15,OUTLANDER 1000,15,750,1012,1169.52,661.88,507.6400000000001,4112273.83,3501473.32,157.51999999999998,877140.0,-266339.48999999976,27151843.360000003,7834.52,1.0205184316790414,0.02051843167904129
0,2019-09-15,OUTLANDER 1000,1,1000,74,84.56,33.13,51.43,282809.79,242568.97,10.560000000000002,84560.0,-44319.18000000002,27373863.67,7687.56,1.0013755373192654,0.0013755373192653384
0,2019-09-15,OUTLANDER 1000,2,1000,170,197.37,88.34,109.03,670959.59,565994.27,27.370000000000005,197370.0,-92404.68000000005,27325778.17,7704.37,1.0035651947375277,0.0035651947375276807
0,2019-09-15,OUTLANDER 1000,3,1000,229,264.39,113.19,151.2,893718.77,758274.56,35.389999999999986,264390.0,-128945.79000000004,27289237.060000002,7712.39,1.0046098736485607,0.004609873648560634
0,2019-09-15,OUTLANDER 1000,4,1000,291,338.36,153.22,185.14,1152005.4300000002,970275.8999999999,47.360000000000014,338360.0,-156630.46999999974,27261552.380000003,7724.36,1.0061690764621596,0.006169076462159699
0,2019-09-15,OUTLANDER 1000,5,1000,363,425.42999999999995,204.29,221.14,1459929.99,1219747.25,62.42999999999995,425430.0,-185247.26,27232935.59,7739.43,1.0081320828448612,0.008132082844861267
0,2019-09-15,OUTLANDER 1000,6,1000,432,507.29999999999995,247.07999999999998,260.21999999999997,1744307.5899999999,1454427.81,75.29999999999995,507300.0,-217420.2200000002,27200762.630000003,7752.3,1.009808518952716,0.009808518952715898
0,2019-09-15,OUTLANDER 1000,7,1000,550,648.72,325.76,322.96,2240232.9699999997,1859695.49,98.72000000000003,648720.0,-268182.52000000025,27150000.330000002,7775.72,1.0128591897876775,0.012859189787677482
0,2019-09-15,OUTLANDER 1000,8,1000,601,712.0799999999999,368.55,343.53,2469855.06,2041129.2000000002,111.07999999999993,712080.0,-283354.14000000013,27134828.71,7788.08,1.014469193695454,0.014469193695453944
0,2019-09-15,OUTLANDER 1000,9,1000,655,779.5799999999999,415.48,364.09999999999997,2715806.21,2234395.5300000003,124.57999999999993,779580.0,-298169.3200000003,27120013.53,7801.58,1.0162276931092875,0.016227693109287473
0,2019-09-15,OUTLANDER 1000,10,1000,701,836.04,451.37,384.66999999999996,2918213.25,2396108.19,135.03999999999996,836040.0,-313934.93999999994,27104247.91,7812.04,1.017590204506969,0.017590204506968864
0,2019-09-15,OUTLANDER 1000,11,1000,785,941.4399999999999,525.91,415.53,3303503.51,2697840.32,156.43999999999994,941440.0,-335776.81000000006,27082406.040000003,7833.44,1.0203777517259345,0.020377751725934604
0,2019-09-15,OUTLANDER 1000,12,1000,836,1003.3899999999999,563.18,440.21,3523511.59,2875329.8200000003,167.38999999999987,1003390.0,-355208.23000000045,27062974.62,7844.389999999999,1.0218040901393772,0.021804090139377345
0,2019-09-15,OUTLANDER 1000,13,1000,890,1071.24,611.49,459.75,3771858.84,3069582.21,181.24,1071240.0,-368963.3700000001,27049219.48,7858.24,1.0236081802787547,0.023608180278754724
0,2019-09-15,OUTLANDER 1000,14,1000,951,1145.59,657.04,488.55,4036712.61,3282569.61,194.58999999999992,1145590.0,-391447.0,27026735.85,7871.59,1.0253471408102124,0.02534714081021231
0,2019-09-15,OUTLANDER 1000,15,1000,1012,1222.05,710.87,511.18,4315972.6,3501473.32,210.04999999999995,1222050.0,-407550.7200000002,27010632.130000003,7887.05,1.0273609482870913,0.027360948287091305
0,2019-09-15,OUTLANDER 1000,1,1250,74,87.19,35.41,51.78,292837.94,242568.97,13.189999999999998,108987.5,-58718.53,27359464.32,7690.19,1.0017181190569233,0.001718119056923277
0,2019-09-15,OUTLANDER 1000,2,1250,170,204.21,94.43,109.78,697198.45,565994.27,34.21000000000001,255262.5,-124058.32000000007,27294124.53,7711.21,1.00445616777387,0.004456167773870002
0,2019-09-15,OUTLANDER 1000,3,1250,229,273.23,120.99000000000001,152.24,927560.1000000001,758274.56,44.23000000000002,341537.5,-172251.95999999996,27245930.89,7721.23,1.005761365116582,0.005761365116582
0,2019-09-15,OUTLANDER 1000,4,1250,291,350.20000000000005,163.78,186.42000000000002,1197442.74,970275.8999999999,59.200000000000045,437750.0,-210583.15999999992,27207599.69,7736.2,1.0077113455776996,0.007711345577699628
0,2019-09-15,OUTLANDER 1000,5,1250,363,441.04,218.37,222.67000000000002,1519990.46,1219747.25,78.04000000000002,551300.0,-251056.79000000004,27167126.060000002,7755.04,1.0101654292041162,0.010165429204116195
0,2019-09-15,OUTLANDER 1000,6,1250,432,526.1300000000001,264.11,262.02000000000004,1816802.19,1454427.81,94.13000000000011,657662.5,-295288.1200000001,27122894.73,7771.13,1.012261299986974,0.012261299986974093
0,2019-09-15,OUTLANDER 1000,7,1250,550,673.4000000000001,348.21000000000004,325.19000000000005,2335377.19,1859695.49,123.40000000000009,841750.0,-366068.30000000005,27052114.55,7800.4,1.0160739872345967,0.01607398723459686
0,2019-09-15,OUTLANDER 1000,8,1250,601,739.8500000000001,393.95000000000005,345.90000000000003,2577048.86,2041129.2000000002,138.85000000000014,924812.5,-388892.8400000003,27029290.01,7815.85,1.0180864921193176,0.018086492119317458
0,2019-09-15,OUTLANDER 1000,9,1250,655,810.72,444.11,366.61,2836153.95,2234395.5300000003,155.72000000000003,1013400.0,-411641.5800000001,27006541.270000003,7832.72,1.0202839650905302,0.020283965090530157
0,2019-09-15,OUTLANDER 1000,10,1250,701,869.79,482.47,387.32,3048717.33,2396108.19,168.78999999999996,1087237.5,-434628.35999999987,26983554.490000002,7845.79,1.0219864530415528,0.021986453041552684
0,2019-09-15,OUTLANDER 1000,11,1250,785,980.53,562.14,418.39,3454862.6,2697840.32,195.52999999999997,1225662.5,-468640.21999999974,26949542.630000003,7872.53,1.0254695844731014,0.025469584473101468
0,2019-09-15,OUTLANDER 1000,12,1250,836,1045.23,601.98,443.25,3685539.7800000003,2875329.8200000003,209.23000000000002,1306537.5,-496327.54000000004,26921855.310000002,7886.23,1.0272541357301028,0.027254135730102907
0,2019-09-15,OUTLANDER 1000,13,1250,890,1116.55,653.62,462.93,3947435.3899999997,3069582.21,226.54999999999995,1395687.5,-517834.3200000003,26900348.53,7903.55,1.0295102253484434,0.029510225348443397
0,2019-09-15,OUTLANDER 1000,14,1250,951,1194.24,702.31,491.93,4225265.62,3282569.61,243.24,1492800.0,-550103.9899999998,26868078.860000003,7920.24,1.031684251660805,0.031684251660805005
0,2019-09-15,OUTLANDER 1000,15,1250,1012,1274.56,759.8499999999999,514.71,4519602.359999999,3501473.32,262.55999999999995,1593200.0,-575070.9600000004,26843111.89,7939.5599999999995,1.0342008597108245,0.03420085971082453
0,2019-09-15,OUTLANDER 1000,1,1500,74,89.83,37.69,52.14,302895.68,242568.97,15.829999999999998,134745.0,-74418.29000000001,27343764.560000002,7692.83,1.0020620033867396,0.0020620033867396114
0,2019-09-15,OUTLANDER 1000,2,1500,170,211.04999999999998,100.50999999999999,110.53999999999999,723427.46,565994.27,41.04999999999998,316575.0,-159141.81000000006,27259041.040000003,7718.05,1.0053471408102124,0.00534714081021232
0,2019-09-15,OUTLANDER 1000,3,1500,229,282.07,128.78,153.29,961391.5700000001,758274.56,53.06999999999999,423105.0,-219987.99,27198194.860000003,7730.07,1.0069128565846033,0.00691285658460336
0,2019-09-15,OUTLANDER 1000,4,1500,291,362.02,174.32,187.7,1242801.1600000001,970275.8999999999,71.01999999999998,543030.0,-270504.73999999976,27147678.110000003,7748.02,1.0092510095089229,0.009251009508922754
0,2019-09-15,OUTLANDER 1000,5,1500,363,456.63,232.43,224.2,1579972.04,1219747.25,93.63,684945.0,-324720.20999999996,27093462.64,7770.63,1.0121961703790543,0.012196170379054317
0,2019-09-15,OUTLANDER 1000,6,1500,432,544.94,281.11,263.83,1889208.04,1454427.81,112.94000000000005,817410.0,-382629.77,27035553.080000002,7789.9400000000005,1.0147114758369156,0.014711475836915469
0,2019-09-15,OUTLANDER 1000,7,1500,550,698.0699999999999,370.63,327.44,2430462.26,1859695.49,148.06999999999994,1047105.0,-476338.2300000002,26941844.62,7825.07,1.0192874820893578,0.019287482089357814
0,2019-09-15,OUTLANDER 1000,8,1500,601,767.61,419.31,348.3,2684173.63,2041129.2000000002,166.61,1151415.0,-508370.5700000003,26909812.28,7843.61,1.0217024879510226,0.021702487951022538
0,2019-09-15,OUTLANDER 1000,9,1500,655,841.87,472.71,369.16,2956501.6799999997,2234395.5300000003,186.87,1262805.0,-540698.8500000006,26877484.0,7863.87,1.0243415396639313,0.024341539663931225
0,2019-09-15,OUTLANDER 1000,10,1500,701,903.56,513.54,390.02000000000004,3179251.0,2396108.19,202.55999999999995,1355340.0,-572197.19,26845985.66,7879.5599999999995,1.0263853067604531,0.026385306760453295
0,2019-09-15,OUTLANDER 1000,11,1500,785,1019.64,598.3399999999999,421.30000000000007,3606251.2800000003,2697840.32,234.64,1529460.0,-621049.0399999996,26797133.810000002,7911.64,1.0305640224045851,0.030564022404585122
0,2019-09-15,OUTLANDER 1000,12,1500,836,1087.07,640.7399999999999,446.33000000000004,3847528.53,2875329.8200000003,251.06999999999994,1630605.0,-658406.2900000005,26759776.560000002,7928.07,1.0327041813208284,0.03270418132082844
0,2019-09-15,OUTLANDER 1000,13,1500,890,1161.85,695.7099999999999,466.14000000000004,4122942.92,3069582.21,271.8499999999999,1742775.0,-689414.29,26728768.560000002,7948.85,1.0354109678259737,0.03541096782597367
0,2019-09-15,OUTLANDER 1000,14,1500,951,1242.88,747.54,495.34000000000003,4413749.600000001,3282569.61,291.8800000000001,1864320.0,-733140.0099999993,26685042.840000004,7968.88,1.0380200599192393,0.0380200599192393
0,2019-09-15,OUTLANDER 1000,15,1500,1012,1327.0700000000002,808.79,518.2800000000001,4723192.67,3501473.32,315.07000000000016,1990605.0,-768885.6499999999,26649297.200000003,7992.07,1.0410407711345577,0.04104077113455779
0,2019-09-15,OUTLANDER 1000,1,1750,74,92.47,39.97,52.5,312953.42,242568.97,18.47,161822.5,-91438.05000000002,27326744.8,7695.47,1.002405887716556,0.0024058877165559463
0,2019-09-15,OUTLANDER 1000,2,1750,170,217.89,106.59,111.3,749656.46,565994.27,47.889999999999986,381307.5,-197645.31000000006,27220537.540000003,7724.89,1.0062381138465546,0.006238113846554642
0,2019-09-15,OUTLANDER 1000,3,1750,229,290.91999999999996,136.57,154.35,995252.63,758274.56,61.91999999999996,509110.0,-272131.93000000005,27146050.92,7738.92,1.0080656506447832,0.008065650644783113
0,2019-09-15,OUTLANDER 1000,4,1750,291,373.87,184.87,189.0,1288258.2000000002,970275.8999999999,82.87,654272.5,-336290.1999999997,27081892.650000002,7759.87,1.010794581216621,0.010794581216621076
0,2019-09-15,OUTLANDER 1000,5,1750,363,472.24,246.49,225.75,1640012.79,1219747.25,109.24000000000001,826420.0,-406154.45999999996,27012028.39,7786.24,1.0142295167383093,0.014229516738309236
0,2019-09-15,OUTLANDER 1000,6,1750,432,563.77,298.12,265.65,1961682.92,1454427.81,131.76999999999998,986597.5,-479342.39000000013,26938840.46,7808.77,1.0171642568711736,0.017164256871173632
0,2019-09-15,OUTLANDER 1000,7,1750,550,722.75,393.06,329.69,2525586.77,1859695.49,172.75,1264812.5,-598921.22,26819261.630000003,7849.75,1.0225022795362773,0.022502279536277193
0,2019-09-15,OUTLANDER 1000,8,1750,601,795.38,444.69,350.69,2791347.71,2041129.2000000002,194.38,1391915.0,-641696.4900000002,26776486.36,7871.38,1.025319786374886,0.025319786374886022
0,2019-09-15,OUTLANDER 1000,9,1750,655,873.01,501.32,371.69,3076829.7,2234395.5300000003,218.01,1527767.5,-685333.3300000001,26732849.520000003,7895.01,1.028397811645174,0.028397811645173895
0,2019-09-15,OUTLANDER 1000,10,1750,701,937.31,544.62,392.69,3309735.3499999996,2396108.19,236.30999999999995,1640292.5,-726665.3400000003,26691517.51,7913.3099999999995,1.030781555295037,0.03078155529503712
0,2019-09-15,OUTLANDER 1000,11,1750,785,1058.75,634.56,424.19,3757659.6799999997,2697840.32,273.75,1852812.5,-792993.1400000001,26625189.71,7950.75,1.0356584603360688,0.03565846033606878
0,2019-09-15,OUTLANDER 1000,12,1750,836,1128.92,679.53,449.39,4009576.4400000004,2875329.8200000003,292.9200000000001,1975610.0,-841363.3799999999,26576819.470000003,7969.92,1.0381555295037124,0.0381555295037124
0,2019-09-15,OUTLANDER 1000,13,1750,890,1207.1599999999999,737.8199999999999,469.34,4298499.75,3069582.21,317.15999999999985,2112530.0,-883612.46,26534570.39,7994.16,1.0413130128956622,0.041313012895662346
0,2019-09-15,OUTLANDER 1000,14,1750,951,1291.52,792.78,498.73999999999995,4602243.45,3282569.61,340.52,2260160.0,-940486.1599999997,26477696.69,8017.52,1.0443558681776737,0.04435586817767357
0,2019-09-15,OUTLANDER 1000,15,1750,1012,1379.58,857.74,521.8399999999999,4926792.84,3501473.32,367.5799999999999,2414265.0,-988945.48,26429237.37,8044.58,1.047880682558291,0.04788068255829099
0,2019-09-15,OUTLANDER 1000,1,2000,74,95.1,42.25,52.85,322981.57,242568.97,21.099999999999994,190200.0,-109787.4,27308395.450000003,7698.1,1.002748469454214,0.0027484694542138847
0,2019-09-15,OUTLANDER 1000,2,2000,170,224.70999999999998,112.67,112.03999999999999,775826.3,565994.27,54.70999999999998,449420.0,-239587.96999999997,27178594.880000003,7731.71,1.00712648169858,0.007126481698580172
0,2019-09-15,OUTLANDER 1000,3,2000,229,299.74,144.36,155.38,1029024.93,758274.56,70.74000000000001,599480.0,-328729.63,27089453.220000003,7747.74,1.0092145369284877,0.009214536928487692
0,2019-09-15,OUTLANDER 1000,4,2000,291,385.68,195.42000000000002,190.26,1333596.9,970275.8999999999,94.68,771360.0,-408039.0,27010143.85,7771.68,1.012332942555686,0.012332942555685816
0,2019-09-15,OUTLANDER 1000,5,2000,363,487.82,260.56,227.26,1699974.6600000001,1219747.25,124.82,975640.0,-495412.58999999985,26922770.26,7801.82,1.016258955321089,0.016258955321088966
0,2019-09-15,OUTLANDER 1000,6,2000,432,582.5699999999999,315.14,267.43,2034078.91,1454427.81,150.56999999999994,1165140.0,-585488.9000000001,26832693.950000003,7827.57,1.0196131301289566,0.019613130128956616
0,2019-09-15,OUTLANDER 1000,7,2000,550,747.4000000000001,415.49,331.91,2620622.5300000003,1859695.49,197.4000000000001,1494800.0,-733872.9599999997,26684309.89,7874.4,1.0257131692067214,0.025713169206721388
0,2019-09-15,OUTLANDER 1000,8,2000,601,823.12,470.07,353.05,2898433.0300000003,2041129.2000000002,222.12,1646240.0,-788936.1699999999,26629246.68,7899.12,1.0289331770222743,0.028933177022274326
0,2019-09-15,OUTLANDER 1000,9,2000,655,904.1199999999999,529.93,374.19,3197068.98,2234395.5300000003,249.1199999999999,1808240.0,-845566.5500000003,26572616.3,7926.12,1.0324501758499414,0.03245017584994137
0,2019-09-15,OUTLANDER 1000,10,2000,701,971.04,575.7099999999999,395.33,3440170.41,2396108.19,270.03999999999996,1942080.0,-898017.7799999998,26520165.07,7947.04,1.0351751986453042,0.03517519864530415
0,2019-09-15,OUTLANDER 1000,11,2000,785,1097.82,670.78,427.03999999999996,3908949.75,2697840.32,312.81999999999994,2195640.0,-984530.5699999998,26433652.28,7989.82,1.0407476878989188,0.04074768789891884
0,2019-09-15,OUTLANDER 1000,12,2000,836,1170.73,718.3199999999999,452.40999999999997,4171506.02,2875329.8200000003,334.73,2341460.0,-1045283.8000000003,26372899.05,8011.73,1.0436016673179627,0.04360166731796275
0,2019-09-15,OUTLANDER 1000,13,2000,890,1252.4299999999998,779.9399999999999,472.48999999999995,4473948.12,3069582.21,362.42999999999984,2504860.0,-1100494.0899999999,26317688.76,8039.43,1.0472098475967175,0.047209847596717446
0,2019-09-15,OUTLANDER 1000,14,2000,951,1340.1299999999999,838.04,502.09,4790668.27,3282569.61,389.1299999999999,2680260.0,-1172161.3400000003,26246021.51,8066.13,1.0506877686596328,0.050687768659632655
0,2019-09-15,OUTLANDER 1000,15,2000,1012,1432.05,906.6999999999999,525.35,5130284.55,3501473.32,420.04999999999995,2864100.0,-1235288.77,26182894.080000002,8097.05,1.0547153836133907,0.05471538361339064
0,2019-09-15,OUTLANDER 1000,1,2250,74,97.75,44.54,53.21,333078.76,242568.97,23.75,219937.5,-129427.70999999999,27288755.14,7700.75,1.0030936563761885,0.003093656376188615
0,2019-09-15,OUTLANDER 1000,2,2250,170,231.57000000000002,118.77000000000001,112.80000000000001,802134.19,565994.27,61.57000000000002,521032.5,-284892.5800000001,27133290.270000003,7738.57,1.0080200599192393,0.008020059919239288
0,2019-09-15,OUTLANDER 1000,3,2250,229,308.6,152.17000000000002,156.43,1062935.29,758274.56,79.60000000000002,694350.0,-389689.27,27028493.580000002,7756.6,1.010368633580826,0.010368633580825846
0,2019-09-15,OUTLANDER 1000,4,2250,291,397.53000000000003,205.98000000000002,191.55,1379063.79,970275.8999999999,106.53000000000003,894442.5,-485654.60999999987,26932528.240000002,7783.53,1.013876514263384,0.013876514263384139
0,2019-09-15,OUTLANDER 1000,5,2250,363,503.44,274.64,228.8,1760064.7200000002,1219747.25,140.44,1132740.0,-592422.5299999998,26825760.32,7817.44,1.0182936042725022,0.01829360427250228
0,2019-09-15,OUTLANDER 1000,6,2250,432,601.41,332.16999999999996,269.24,2106603.1,1454427.81,169.40999999999997,1353172.5,-700997.21,26717185.64,7846.41,1.0220672137553732,0.02206721375537319
0,2019-09-15,OUTLANDER 1000,7,2250,550,772.0899999999999,437.93999999999994,334.15,2715796.35,1859695.49,222.08999999999992,1737202.5,-881101.6399999999,26537081.21,7899.09,1.0289292692457992,0.028929269245799128
0,2019-09-15,OUTLANDER 1000,8,2250,601,850.8999999999999,495.4699999999999,355.42999999999995,3005656.41,2041129.2000000002,249.89999999999986,1914525.0,-949997.79,26468185.060000002,7926.9,1.0325517780382962,0.03255177803829619
0,2019-09-15,OUTLANDER 1000,9,2250,655,935.2699999999999,558.56,376.7099999999999,3317446.29,2234395.5300000003,280.26999999999987,2104357.5,-1021306.7400000002,26396876.11,7957.2699999999995,1.0365077504233424,0.036507750423342436
0,2019-09-15,OUTLANDER 1000,10,2250,701,1004.7999999999998,606.81,397.9899999999999,3570704.08,2396108.19,303.79999999999984,2260800.0,-1086204.1099999999,26331978.740000002,7980.8,1.0395727497720464,0.039572749772046355
0,2019-09-15,OUTLANDER 1000,11,2250,785,1136.9399999999998,707.02,429.9199999999999,4060407.45,2697840.32,351.9399999999998,2558115.0,-1195547.8699999996,26222634.98,8028.94,1.0458434284225608,0.045843428422560874
0,2019-09-15,OUTLANDER 1000,12,2250,836,1212.58,757.12,455.4599999999999,4333563.79,2875329.8200000003,376.5799999999999,2728305.0,-1270071.0300000003,26148111.82,8053.58,1.0490530155008466,0.049053015500846675
0,2019-09-15,OUTLANDER 1000,13,2250,890,1297.75,822.07,475.67999999999995,4649554.26,3069582.21,407.75,2919937.5,-1339965.4500000002,26078217.400000002,8084.75,1.0531131952585646,0.05311319525856455
0,2019-09-15,OUTLANDER 1000,14,2250,951,1388.79,883.3100000000001,505.47999999999996,4979250.85,3282569.61,437.78999999999996,3124777.5,-1428096.2600000002,25990086.59,8114.79,1.0570261821023836,0.05702618210238374
0,2019-09-15,OUTLANDER 1000,15,2250,1012,1484.5700000000002,955.6800000000001,528.89,5333943.89,3501473.32,472.57000000000016,3340282.5,-1507811.9300000002,25910370.92,8149.57,1.0615565976292822,0.06155659762928229
0,2019-09-15,OUTLANDER 1000,1,2500,74,100.39,46.82,53.57,343136.5,242568.97,26.39,250975.0,-150407.47,27267775.380000003,7703.39,1.003437540706005,0.00343754070600495
0,2019-09-15,OUTLANDER 1000,2,2500,170,238.41,124.85,113.56,828363.19,565994.27,68.41,596025.0,-333656.0800000001,27084526.770000003,7745.41,1.0089110329555815,0.008911032955581606
0,2019-09-15,OUTLANDER 1000,3,2500,229,317.44,159.95999999999998,157.48000000000002,1096766.75,758274.56,88.44,793600.0,-455107.81000000006,26963075.040000003,7765.44,1.0115201250488473,0.011520125048847205
0,2019-09-15,OUTLANDER 1000,4,2500,291,409.36,216.52999999999997,192.83,1424461.67,970275.8999999999,118.36000000000001,1023400.0,-569214.23,26848968.62,7795.36,1.0154174807867655,0.015417480786765666
0,2019-09-15,OUTLANDER 1000,5,2500,363,519.04,288.71,230.33,1820085.75,1219747.25,156.03999999999996,1297600.0,-697261.5,26720921.35,7833.04,1.0203256480395988,0.020325648039598798
0,2019-09-15,OUTLANDER 1000,6,2500,432,620.22,349.17999999999995,271.04,2179018.81,1454427.81,188.22000000000003,1550550.0,-825959.0,26592223.85,7865.22,1.0245173896053146,0.02451738960531458
0,2019-09-15,OUTLANDER 1000,7,2500,550,796.76,460.36999999999995,336.39,2810891.27,1859695.49,246.76,1991900.0,-1040704.22,26377478.630000003,7923.76,1.03214276410056,0.03214276410056011
